sample_index,layout,rig_id,semantic_id,priority,object_id,semantic_zone,object_region_recall,object_region_precision,object_region_f2,object_presence_success,object_target_surface_voxels,object_prediction_voxels,object_visible_surface_recall,object_visible_1plus,object_visible_2plus,object_visible_3plus,object_mean_view_diversity_deg
3,N2_mirrored_support,3Cam,doctor_ultrasound,P2,Prop_08_doctor_ultrasound,peripheral_support,0.0,1.0,0.0,0,948,0,0.9356540084388185,0.9356540084388185,0.017932489451476793,0.0,94.7792029024564
3,N2_mirrored_support,3Cam,ultrasound,P2,Prop_09_ultrasound,peripheral_support,0.0,1.0,0.0,0,940,0,0.25638297872340426,0.25638297872340426,0.03297872340425532,0.0,88.07447654929052
3,N2_mirrored_support,3Cam,ceiling_lamp,P3,Prop_10_ceiling_lamp,ceiling_over_table,0.0,1.0,0.0,0,264,0,0.9962121212121212,0.9962121212121212,0.9431818181818182,0.23484848484848486,83.27985276336874
27,N2_mirrored_support,3Cam,patient,P1,Prop_00_patient,table_patient,0.48324022346368717,0.6112224448897795,0.5043616071513917,1,716,499,0.6480446927374302,0.6480446927374302,0.3435754189944134,0.05307262569832402,115.46966984339129
27,N2_mirrored_support,3Cam,doctor_operator,P1,Prop_01_doctor_operator,operator_lane,0.056074766355140186,0.2757201646090535,0.0667020641136258,1,963,243,0.9626168224299065,0.9626168224299065,0.43406022845275183,0.06542056074766354,109.99773009169651
27,N2_mirrored_support,3Cam,medical_trolley,P2,Prop_02_medical_trolley,operator_peripheral_equipment,0.004020100502512563,1.0,0.005020080321285141,0,995,1,0.9879396984924623,0.9879396984924623,0.414070351758794,0.06633165829145729,114.58711075558101
27,N2_mirrored_support,3Cam,doctor_anesthesia,P2,Prop_03_doctor_anesthesia,head_anesthesia_corner,0.07835455435847209,0.06390134529147982,0.07496350460959797,1,1021,892,0.9666993143976493,0.9666993143976493,0.4564152791380999,0.0,106.64146129546228
27,N2_mirrored_support,3Cam,anesthesia_machine,P2,Prop_04_anesthesia_machine,head_anesthesia_corner,0.0017452006980802793,1.0,0.0021805494984736156,0,1146,1,0.37783595113438045,0.37783595113438045,0.037521815008726006,0.0,94.36455339832354
27,N2_mirrored_support,3Cam,radiation_shield,P1,Prop_05_radiation_shield,operator_lane,0.19291338582677164,0.8181818181818182,0.22771868222658262,1,762,165,0.994750656167979,0.994750656167979,0.8648293963254593,0.24803149606299213,76.8695675289937
27,N2_mirrored_support,3Cam,uhd_tv,P3,Prop_06_uhd_tv,screen_side,0.0012626262626262627,0.5,0.001577287066246057,0,1584,2,0.9993686868686869,0.9993686868686869,0.7178030303030303,0.008207070707070708,115.44301955201666
27,N2_mirrored_support,3Cam,waste_bin,P3,Prop_07_waste_bin,waste_corner,0.0,1.0,0.0,0,234,0,1.0,1.0,0.9487179487179487,0.0,50.720653950977066
27,N2_mirrored_support,3Cam,doctor_ultrasound,P2,Prop_08_doctor_ultrasound,peripheral_support,0.0,1.0,0.0,0,975,0,1.0,1.0,0.008205128205128205,0.0,96.13851351136539
27,N2_mirrored_support,3Cam,ultrasound,P2,Prop_09_ultrasound,peripheral_support,0.0,1.0,0.0,0,930,0,0.3161290322580645,0.3161290322580645,0.007526881720430108,0.0,87.9609054471284
27,N2_mirrored_support,3Cam,ceiling_lamp,P3,Prop_10_ceiling_lamp,ceiling_over_table,0.03293413173652695,1.0,0.040831477357089835,0,334,1,1.0,1.0,0.9461077844311377,0.3203592814371258,96.34249205292848
36,C1_standard_cath,4CamAsym,patient,P1,Prop_00_patient,table_patient,0.5639300134589502,0.6677966101694915,0.5820355413777397,1,743,590,0.7604306864064603,0.7604306864064603,0.6123822341857336,0.16150740242261102,88.7133274945006
36,C1_standard_cath,4CamAsym,doctor_operator,P1,Prop_01_doctor_operator,operator_lane,0.0,1.0,0.0,0,1366,0,0.9985358711566618,0.9985358711566618,0.8565153733528551,0.3374816983894583,78.81970681808227
36,C1_standard_cath,4CamAsym,medical_trolley,P2,Prop_02_medical_trolley,operator_peripheral_equipment,0.0,1.0,0.0,0,947,0,1.0,1.0,1.0,0.9947201689545935,83.9001849750385
36,C1_standard_cath,4CamAsym,doctor_anesthesia,P2,Prop_03_doctor_anesthesia,head_anesthesia_corner,0.0,1.0,0.0,0,836,0,1.0,1.0,0.972488038277512,0.13157894736842105,96.70701613060073
36,C1_standard_cath,4CamAsym,anesthesia_machine,P2,Prop_04_anesthesia_machine,head_anesthesia_corner,0.0,1.0,0.0,0,1049,0,1.0,1.0,0.9523355576739753,0.32125834127740704,80.69185747997359
36,C1_standard_cath,4CamAsym,radiation_shield,P1,Prop_05_radiation_shield,operator_lane,0.011406844106463879,1.0,0.014218009478672987,0,1052,1,1.0,1.0,0.9724334600760456,0.4847908745247148,81.47656994707229
36,C1_standard_cath,4CamAsym,uhd_tv,P3,Prop_06_uhd_tv,screen_side,0.0,1.0,0.0,0,1648,0,0.9993932038834952,0.9993932038834952,0.9205097087378641,0.5825242718446602,85.71314740414797
36,C1_standard_cath,4CamAsym,waste_bin,P3,Prop_07_waste_bin,waste_corner,0.0,1.0,0.0,0,266,0,0.08270676691729323,0.08270676691729323,0.0,0.0,0.0
