sample_index,layout,rig_id,camera_index,camera_name,camera_role,mount_wall,valid_depth_fraction,far_no_hit_fraction,raw_mb,width,height
10,C2_radial_echo,5Cam,0,DepthCam_0,foot_wall_robot_axis,minus_x_wall,0.9651692708333334,0.03483072916666663,1.2288,640,480
10,C2_radial_echo,5Cam,1,DepthCam_1,head_wall_anesthesia_axis,plus_x_wall,0.962578125,0.03742187500000005,1.2288,640,480
10,C2_radial_echo,5Cam,2,DepthCam_2,minusZ_high_side_clear_tv,minus_z_wall,0.9925325520833334,0.007467447916666647,1.2288,640,480
10,C2_radial_echo,5Cam,3,DepthCam_3,plusZ_high_side,plus_z_wall,0.9927506510416667,0.00724934895833329,1.2288,640,480
10,C2_radial_echo,5Cam,4,DepthCam_4,mid_oblique_head_minusZ,plus_x_minus_z_oblique,0.9782584635416667,0.02174153645833332,1.2288,640,480
14,C2_radial_echo,5Cam,0,DepthCam_0,foot_wall_robot_axis,minus_x_wall,0.9661946614583333,0.033805338541666674,1.2288,640,480
14,C2_radial_echo,5Cam,1,DepthCam_1,head_wall_anesthesia_axis,plus_x_wall,0.9604069010416667,0.039593098958333295,1.2288,640,480
14,C2_radial_echo,5Cam,2,DepthCam_2,minusZ_high_side_clear_tv,minus_z_wall,0.9931901041666666,0.006809895833333357,1.2288,640,480
14,C2_radial_echo,5Cam,3,DepthCam_3,plusZ_high_side,plus_z_wall,0.9931673177083333,0.00683268229166667,1.2288,640,480
14,C2_radial_echo,5Cam,4,DepthCam_4,mid_oblique_head_minusZ,plus_x_minus_z_oblique,0.974951171875,0.025048828124999978,1.2288,640,480
18,C2_radial_echo,5Cam,0,DepthCam_0,foot_wall_robot_axis,minus_x_wall,0.963564453125,0.03643554687499995,1.2288,640,480
18,C2_radial_echo,5Cam,1,DepthCam_1,head_wall_anesthesia_axis,plus_x_wall,0.961123046875,0.03887695312499995,1.2288,640,480
18,C2_radial_echo,5Cam,2,DepthCam_2,minusZ_high_side_clear_tv,minus_z_wall,0.99298828125,0.007011718749999951,1.2288,640,480
18,C2_radial_echo,5Cam,3,DepthCam_3,plusZ_high_side,plus_z_wall,0.9929231770833333,0.00707682291666667,1.2288,640,480
18,C2_radial_echo,5Cam,4,DepthCam_4,mid_oblique_head_minusZ,plus_x_minus_z_oblique,0.9786328125,0.021367187499999996,1.2288,640,480
22,C2_radial_echo,5Cam,0,DepthCam_0,foot_wall_robot_axis,minus_x_wall,0.9699609375,0.03003906249999999,1.2288,640,480
22,C2_radial_echo,5Cam,1,DepthCam_1,head_wall_anesthesia_axis,plus_x_wall,0.9617805989583333,0.038219401041666656,1.2288,640,480
22,C2_radial_echo,5Cam,2,DepthCam_2,minusZ_high_side_clear_tv,minus_z_wall,0.9930143229166667,0.006985677083333308,1.2288,640,480
22,C2_radial_echo,5Cam,3,DepthCam_3,plusZ_high_side,plus_z_wall,0.9934309895833333,0.006569010416666687,1.2288,640,480
22,C2_radial_echo,5Cam,4,DepthCam_4,mid_oblique_head_minusZ,plus_x_minus_z_oblique,0.977216796875,0.02278320312500004,1.2288,640,480
26,C2_radial_echo,5Cam,0,DepthCam_0,foot_wall_robot_axis,minus_x_wall,0.9654166666666667,0.0345833333333333,1.2288,640,480
26,C2_radial_echo,5Cam,1,DepthCam_1,head_wall_anesthesia_axis,plus_x_wall,0.9610709635416667,0.038929036458333344,1.2288,640,480
26,C2_radial_echo,5Cam,2,DepthCam_2,minusZ_high_side_clear_tv,minus_z_wall,0.9933170572916666,0.0066829427083333615,1.2288,640,480
26,C2_radial_echo,5Cam,3,DepthCam_3,plusZ_high_side,plus_z_wall,0.992998046875,0.00700195312499996,1.2288,640,480
26,C2_radial_echo,5Cam,4,DepthCam_4,mid_oblique_head_minusZ,plus_x_minus_z_oblique,0.976123046875,0.023876953125000044,1.2288,640,480
30,C2_radial_echo,5Cam,0,DepthCam_0,foot_wall_robot_axis,minus_x_wall,0.9626041666666667,0.037395833333333295,1.2288,640,480
30,C2_radial_echo,5Cam,1,DepthCam_1,head_wall_anesthesia_axis,plus_x_wall,0.959013671875,0.04098632812500003,1.2288,640,480
30,C2_radial_echo,5Cam,2,DepthCam_2,minusZ_high_side_clear_tv,minus_z_wall,0.993173828125,0.006826171875000009,1.2288,640,480
30,C2_radial_echo,5Cam,3,DepthCam_3,plusZ_high_side,plus_z_wall,0.9929915364583334,0.007008463541666621,1.2288,640,480
30,C2_radial_echo,5Cam,4,DepthCam_4,mid_oblique_head_minusZ,plus_x_minus_z_oblique,0.976357421875,0.023642578125000036,1.2288,640,480
34,C2_radial_echo,5Cam,0,DepthCam_0,foot_wall_robot_axis,minus_x_wall,0.9648860677083333,0.035113932291666705,1.2288,640,480
34,C2_radial_echo,5Cam,1,DepthCam_1,head_wall_anesthesia_axis,plus_x_wall,0.9621451822916667,0.03785481770833332,1.2288,640,480
34,C2_radial_echo,5Cam,2,DepthCam_2,minusZ_high_side_clear_tv,minus_z_wall,0.9931901041666666,0.006809895833333357,1.2288,640,480
34,C2_radial_echo,5Cam,3,DepthCam_3,plusZ_high_side,plus_z_wall,0.9930240885416667,0.006975911458333317,1.2288,640,480
34,C2_radial_echo,5Cam,4,DepthCam_4,mid_oblique_head_minusZ,plus_x_minus_z_oblique,0.9767122395833333,0.023287760416666692,1.2288,640,480
38,C2_radial_echo,5Cam,0,DepthCam_0,foot_wall_robot_axis,minus_x_wall,0.9631868489583333,0.036813151041666714,1.2288,640,480
38,C2_radial_echo,5Cam,1,DepthCam_1,head_wall_anesthesia_axis,plus_x_wall,0.9589876302083333,0.04101236979166667,1.2288,640,480
38,C2_radial_echo,5Cam,2,DepthCam_2,minusZ_high_side_clear_tv,minus_z_wall,0.9922265625,0.0077734375000000355,1.2288,640,480
38,C2_radial_echo,5Cam,3,DepthCam_3,plusZ_high_side,plus_z_wall,0.9930208333333334,0.006979166666666647,1.2288,640,480
38,C2_radial_echo,5Cam,4,DepthCam_4,mid_oblique_head_minusZ,plus_x_minus_z_oblique,0.97615234375,0.02384765624999996,1.2288,640,480
3,N2_mirrored_support,5Cam,0,DepthCam_0,foot_wall_robot_axis,minus_x_wall,0.9626106770833334,0.037389322916666634,1.2288,640,480
3,N2_mirrored_support,5Cam,1,DepthCam_1,head_wall_anesthesia_axis,plus_x_wall,0.956787109375,0.043212890625,1.2288,640,480
3,N2_mirrored_support,5Cam,2,DepthCam_2,minusZ_high_side_clear_tv,minus_z_wall,0.9910611979166667,0.008938802083333308,1.2288,640,480
3,N2_mirrored_support,5Cam,3,DepthCam_3,plusZ_high_side,plus_z_wall,0.9934798177083334,0.006520182291666621,1.2288,640,480
3,N2_mirrored_support,5Cam,4,DepthCam_4,mid_oblique_head_minusZ,plus_x_minus_z_oblique,0.9645963541666667,0.03540364583333333,1.2288,640,480
7,N2_mirrored_support,5Cam,0,DepthCam_0,foot_wall_robot_axis,minus_x_wall,0.9693098958333334,0.03069010416666662,1.2288,640,480
7,N2_mirrored_support,5Cam,1,DepthCam_1,head_wall_anesthesia_axis,plus_x_wall,0.9599739583333333,0.04002604166666668,1.2288,640,480
7,N2_mirrored_support,5Cam,2,DepthCam_2,minusZ_high_side_clear_tv,minus_z_wall,0.991171875,0.008828124999999964,1.2288,640,480
7,N2_mirrored_support,5Cam,3,DepthCam_3,plusZ_high_side,plus_z_wall,0.9939680989583334,0.006031901041666621,1.2288,640,480
7,N2_mirrored_support,5Cam,4,DepthCam_4,mid_oblique_head_minusZ,plus_x_minus_z_oblique,0.9718001302083333,0.028199869791666665,1.2288,640,480
11,N2_mirrored_support,5Cam,0,DepthCam_0,foot_wall_robot_axis,minus_x_wall,0.9700618489583334,0.02993815104166664,1.2288,640,480
11,N2_mirrored_support,5Cam,1,DepthCam_1,head_wall_anesthesia_axis,plus_x_wall,0.961259765625,0.03874023437499996,1.2288,640,480
11,N2_mirrored_support,5Cam,2,DepthCam_2,minusZ_high_side_clear_tv,minus_z_wall,0.9907877604166667,0.009212239583333282,1.2288,640,480
11,N2_mirrored_support,5Cam,3,DepthCam_3,plusZ_high_side,plus_z_wall,0.9936295572916667,0.006370442708333313,1.2288,640,480
11,N2_mirrored_support,5Cam,4,DepthCam_4,mid_oblique_head_minusZ,plus_x_minus_z_oblique,0.9735188802083333,0.026481119791666674,1.2288,640,480
15,N2_mirrored_support,5Cam,0,DepthCam_0,foot_wall_robot_axis,minus_x_wall,0.9641634114583333,0.035836588541666714,1.2288,640,480
15,N2_mirrored_support,5Cam,1,DepthCam_1,head_wall_anesthesia_axis,plus_x_wall,0.9581119791666667,0.04188802083333332,1.2288,640,480
15,N2_mirrored_support,5Cam,2,DepthCam_2,minusZ_high_side_clear_tv,minus_z_wall,0.991923828125,0.008076171874999982,1.2288,640,480
15,N2_mirrored_support,5Cam,3,DepthCam_3,plusZ_high_side,plus_z_wall,0.9940266927083333,0.005973307291666674,1.2288,640,480
15,N2_mirrored_support,5Cam,4,DepthCam_4,mid_oblique_head_minusZ,plus_x_minus_z_oblique,0.9676595052083333,0.032340494791666674,1.2288,640,480
19,N2_mirrored_support,5Cam,0,DepthCam_0,foot_wall_robot_axis,minus_x_wall,0.9640169270833333,0.03598307291666669,1.2288,640,480
19,N2_mirrored_support,5Cam,1,DepthCam_1,head_wall_anesthesia_axis,plus_x_wall,0.95904296875,0.04095703125000005,1.2288,640,480
19,N2_mirrored_support,5Cam,2,DepthCam_2,minusZ_high_side_clear_tv,minus_z_wall,0.9909016927083333,0.009098307291666718,1.2288,640,480
19,N2_mirrored_support,5Cam,3,DepthCam_3,plusZ_high_side,plus_z_wall,0.9935709635416666,0.00642903645833337,1.2288,640,480
19,N2_mirrored_support,5Cam,4,DepthCam_4,mid_oblique_head_minusZ,plus_x_minus_z_oblique,0.9696516927083333,0.03034830729166671,1.2288,640,480
23,N2_mirrored_support,5Cam,0,DepthCam_0,foot_wall_robot_axis,minus_x_wall,0.9639908854166667,0.036009114583333335,1.2288,640,480
23,N2_mirrored_support,5Cam,1,DepthCam_1,head_wall_anesthesia_axis,plus_x_wall,0.9586100260416667,0.041389973958333326,1.2288,640,480
23,N2_mirrored_support,5Cam,2,DepthCam_2,minusZ_high_side_clear_tv,minus_z_wall,0.991513671875,0.008486328125000053,1.2288,640,480
23,N2_mirrored_support,5Cam,3,DepthCam_3,plusZ_high_side,plus_z_wall,0.9941666666666666,0.005833333333333357,1.2288,640,480
23,N2_mirrored_support,5Cam,4,DepthCam_4,mid_oblique_head_minusZ,plus_x_minus_z_oblique,0.9660904947916666,0.03390950520833336,1.2288,640,480
27,N2_mirrored_support,5Cam,0,DepthCam_0,foot_wall_robot_axis,minus_x_wall,0.9645084635416666,0.03549153645833336,1.2288,640,480
27,N2_mirrored_support,5Cam,1,DepthCam_1,head_wall_anesthesia_axis,plus_x_wall,0.9601985677083333,0.03980143229166666,1.2288,640,480
27,N2_mirrored_support,5Cam,2,DepthCam_2,minusZ_high_side_clear_tv,minus_z_wall,0.9906868489583334,0.009313151041666634,1.2288,640,480
27,N2_mirrored_support,5Cam,3,DepthCam_3,plusZ_high_side,plus_z_wall,0.9933268229166666,0.00667317708333337,1.2288,640,480
27,N2_mirrored_support,5Cam,4,DepthCam_4,mid_oblique_head_minusZ,plus_x_minus_z_oblique,0.9667805989583333,0.03321940104166665,1.2288,640,480
31,N2_mirrored_support,5Cam,0,DepthCam_0,foot_wall_robot_axis,minus_x_wall,0.9669140625,0.033085937499999996,1.2288,640,480
31,N2_mirrored_support,5Cam,1,DepthCam_1,head_wall_anesthesia_axis,plus_x_wall,0.9625162760416667,0.037483723958333326,1.2288,640,480
31,N2_mirrored_support,5Cam,2,DepthCam_2,minusZ_high_side_clear_tv,minus_z_wall,0.991884765625,0.008115234374999947,1.2288,640,480
31,N2_mirrored_support,5Cam,3,DepthCam_3,plusZ_high_side,plus_z_wall,0.9936686197916667,0.006331380208333348,1.2288,640,480
31,N2_mirrored_support,5Cam,4,DepthCam_4,mid_oblique_head_minusZ,plus_x_minus_z_oblique,0.9695638020833334,0.03043619791666663,1.2288,640,480
35,N2_mirrored_support,5Cam,0,DepthCam_0,foot_wall_robot_axis,minus_x_wall,0.9642057291666667,0.03579427083333331,1.2288,640,480
35,N2_mirrored_support,5Cam,1,DepthCam_1,head_wall_anesthesia_axis,plus_x_wall,0.959150390625,0.04084960937500004,1.2288,640,480
35,N2_mirrored_support,5Cam,2,DepthCam_2,minusZ_high_side_clear_tv,minus_z_wall,0.9908463541666667,0.009153645833333335,1.2288,640,480
35,N2_mirrored_support,5Cam,3,DepthCam_3,plusZ_high_side,plus_z_wall,0.9938151041666666,0.00618489583333337,1.2288,640,480
35,N2_mirrored_support,5Cam,4,DepthCam_4,mid_oblique_head_minusZ,plus_x_minus_z_oblique,0.9706184895833333,0.0293815104166667,1.2288,640,480
39,N2_mirrored_support,5Cam,0,DepthCam_0,foot_wall_robot_axis,minus_x_wall,0.9660514322916667,0.03394856770833332,1.2288,640,480
39,N2_mirrored_support,5Cam,1,DepthCam_1,head_wall_anesthesia_axis,plus_x_wall,0.961015625,0.03898437499999996,1.2288,640,480
39,N2_mirrored_support,5Cam,2,DepthCam_2,minusZ_high_side_clear_tv,minus_z_wall,0.9913541666666666,0.008645833333333353,1.2288,640,480
39,N2_mirrored_support,5Cam,3,DepthCam_3,plusZ_high_side,plus_z_wall,0.993837890625,0.006162109374999947,1.2288,640,480
39,N2_mirrored_support,5Cam,4,DepthCam_4,mid_oblique_head_minusZ,plus_x_minus_z_oblique,0.9687760416666666,0.031223958333333357,1.2288,640,480
