sample_index,sample_name,layout,rig_id,strict_roi_surface_recall,strict_roi_surface_precision,strict_roi_surface_f2,strict_roi_false_empty_rate,strict_roi_overfill_ratio,strict_roi_surface_iou_weighted,strict_roi_surface_iou_unweighted,strict_roi_filled_iou_weighted,strict_roi_filled_iou_unweighted,strict_roi_robert_loss,strict_roi_robert_coverage,strict_roi_robert_overfill,strict_roi_gt_surface_voxels,strict_roi_reconstruction_voxels,visible_gt_surface_voxels,distance_gt_surface_voxels,distance_reconstruction_voxels,gt_to_reconstruction_median_cm,gt_to_reconstruction_p95_cm,reconstruction_to_gt_median_cm,reconstruction_to_gt_p95_cm,visible_gt_recall_at_5cm,surface_precision_at_5cm,surface_f1_at_5cm,surface_f2_at_5cm,visible_gt_recall_at_10cm,surface_precision_at_10cm,surface_f1_at_10cm,surface_f2_at_10cm,visible_gt_recall_at_15cm,surface_precision_at_15cm,surface_f1_at_15cm,surface_f2_at_15cm,free_volume_voxels_total,certified_free_volume_fraction,single_view_certified_free_volume_fraction,redundantly_certified_free_volume_fraction,unknown_free_volume_fraction,roi_certified_free_volume_fraction,roi_single_view_certified_free_volume_fraction,roi_redundantly_certified_free_volume_fraction,roi_unknown_free_volume_fraction,roi_visible_1plus,roi_visible_2plus,roi_visible_3plus,visible_by_at_least_1_camera,visible_by_at_least_2_cameras,visible_by_at_least_3_cameras,redundant_coverage_fraction,single_view_risk_fraction,blind_surface_fraction,observable_surface_fraction,redundant_surface_fraction,strong_redundancy_fraction,single_view_surface_fraction,strict_missed_surface_fraction,strict_extra_surface_fraction,navigation_visibility_score,headline_threshold_cm,mean_view_diversity_deg,metric_scope,num_depth_cameras,raw_depth_mb_per_sample,reconstruction_voxels_total,gt_props_voxels_total,gt_surface_voxels_total,roi_x_min,roi_x_max,roi_y_min,roi_y_max,roi_z_min,roi_z_max
10,sample_0010,C2_radial_echo,4CamAsym,0.0736275565123789,0.06227758007117438,0.07103823839412038,0.926372443487621,1.021097954790097,0.022286185127829997,0.012258098169109593,0.03241972063459211,0.01674840381234385,9.788080278719661,0.14403177292406588,1.2283980081954489,9290,10116,9058,9290,10116,51.23475459325532,169.11534777289265,85.58621511845243,237.11811756092277,0.023735924045043055,0.023230525899565046,0.023480505719669947,0.02363309278485536,0.057407816294987854,0.06227758007117438,0.059743627619938615,0.05831987490066395,0.09295650253919187,0.09104389086595492,0.09199025627977074,0.09256757840745405,545865,0.9409634250226704,0.19374937026554184,0.7472140547571285,0.05903657497732956,0.9409634250226704,0.19374937026554184,0.7472140547571285,0.05903657497732956,0.9750269106566201,0.732508073196986,0.2581270182992465,0.9750269106566201,0.732508073196986,0.2581270182992465,0.732508073196986,0.242518837459634,0.024973089343379978,0.9750269106566201,0.732508073196986,0.2581270182992465,0.242518837459634,0.926372443487621,0.9377224199288257,70.91870621259547,10.0,93.77317235450039,roi,4,4.9152,12999,31538,13923,-4.0,4.0,0.0,2.35,-2.0,2.0
14,sample_0014,C2_radial_echo,4CamAsym,0.06534883720930233,0.057269186230129485,0.06355552905745451,0.9346511627906977,1.041279069767442,0.018493736934925276,0.010552763819095477,0.027580303555758585,0.014572008644966926,10.044607798165483,0.12380623521726486,1.2826701505956124,8600,9499,8033,8600,9499,45.55216857450169,137.76785833705304,83.96427936989856,209.94642410539862,0.02178513631271007,0.01989683124539425,0.020798211133755604,0.021379335932939923,0.05365367857587452,0.057269186230129485,0.05540250904386934,0.05433979251851673,0.08801195070334869,0.0883250868512475,0.08816824074652113,0.08807440018261867,546965,0.9470953351676982,0.21132796431215892,0.7357673708555392,0.052904664832301884,0.9470953351676982,0.21132796431215892,0.7357673708555392,0.052904664832301884,0.9340697674418604,0.7502325581395349,0.3437209302325581,0.9340697674418604,0.7502325581395349,0.3437209302325581,0.7502325581395349,0.18383720930232558,0.06593023255813954,0.9340697674418604,0.7502325581395349,0.3437209302325581,0.18383720930232558,0.9346511627906977,0.9427308137698706,72.32141740288218,10.0,95.36708139207643,roi,4,4.9152,12403,32703,14498,-4.0,4.0,0.0,2.35,-2.0,2.0
18,sample_0018,C2_radial_echo,4CamAsym,0.0800182898948331,0.06820897143477789,0.07734023892292843,0.9199817101051669,0.9806812985825332,0.02000689483239959,0.011663286004056795,0.03273174669749721,0.01749509483322433,9.698740155764908,0.14883312181276265,1.1870713741388466,8748,9207,8491,8748,9207,45.000000670552254,225.00000335276127,76.48529384361144,200.773214870948,0.023083264633140973,0.022482893450635387,0.022779123852643125,0.02296063890473474,0.06347897774113767,0.06820897143477789,0.06575902816544196,0.0643717576833835,0.10293251678247556,0.09851200173780819,0.10067375718770112,0.10201695829015481,546734,0.9447464397677847,0.19581551540602926,0.7489309243617555,0.0552535602322153,0.9447464397677847,0.19581551540602926,0.7489309243617555,0.0552535602322153,0.9706218564243255,0.736854138088706,0.27994970278920894,0.9706218564243255,0.736854138088706,0.27994970278920894,0.736854138088706,0.23376771833561957,0.02937814357567444,0.9706218564243255,0.736854138088706,0.27994970278920894,0.23376771833561957,0.9199817101051669,0.9317910285652221,71.48275428047958,10.0,92.3129160618748,roi,4,4.9152,11960,32347,14191,-4.0,4.0,0.0,2.35,-2.0,2.0
22,sample_0022,C2_radial_echo,4CamAsym,0.06309297912713473,0.054245532409855135,0.06109990029367426,0.9369070208728653,1.060721062618596,0.017260604825234498,0.009936205047140519,0.027935154913887008,0.015014915478952602,10.090736865245749,0.12112668576404528,1.3020037231450468,8432,9457,7522,8432,9457,51.72040293463704,110.11357936854638,78.74007991343672,199.31096303136786,0.02153682531241691,0.018610553029501955,0.019967043733232114,0.020880196358210198,0.05065142249401755,0.054245532409855135,0.05238690452020082,0.05133163160227712,0.07896835947886201,0.07666278946811886,0.07779849674480178,0.07849621770900919,547379,0.9424402470683019,0.21708724667917476,0.7253530003891271,0.05755975293169815,0.9424402470683019,0.21708724667917476,0.7253530003891271,0.05755975293169815,0.8920777988614801,0.7229601518026565,0.31842979127134724,0.8920777988614801,0.7229601518026565,0.31842979127134724,0.7229601518026565,0.16911764705882354,0.10792220113851993,0.8920777988614801,0.7229601518026565,0.31842979127134724,0.16911764705882354,0.9369070208728653,0.9457544675901448,69.81845459226945,10.0,94.02888944702639,roi,4,4.9152,12308,31985,14012,-4.0,4.0,0.0,2.35,-2.0,2.0
26,sample_0026,C2_radial_echo,4CamAsym,0.06188529119239695,0.057684341342170674,0.06099685347598367,0.9381147088076031,1.0055254724278926,0.019456646357660222,0.010698654563138272,0.029450009188249426,0.015190509070365954,9.951654631202048,0.12427073370786512,1.1943619685235545,9049,9656,8828,9049,9656,56.12486163793472,149.66207394434733,85.73214227491968,286.96690132177486,0.020729497054825553,0.020505385252692625,0.02061683212934766,0.020684283643557632,0.04576347983688265,0.057684341342170674,0.051037057365318626,0.04773649407750798,0.06819211599456275,0.0811930405965203,0.07412684591501975,0.0704482003443837,546396,0.9432481204108376,0.1927173698196912,0.7505307505911464,0.05675187958916244,0.9432481204108376,0.1927173698196912,0.7505307505911464,0.05675187958916244,0.9755774118687148,0.7524588352304122,0.293623604818212,0.9755774118687148,0.7524588352304122,0.293623604818212,0.7524588352304122,0.22311857663830256,0.024422588131285224,0.9755774118687148,0.7524588352304122,0.293623604818212,0.22311857663830256,0.9381147088076031,0.9423156586578293,72.41052202977853,10.0,94.54268807740046,roi,4,4.9152,12418,31496,13872,-4.0,4.0,0.0,2.35,-2.0,2.0
30,sample_0030,C2_radial_echo,4CamAsym,0.06934306569343066,0.057708333333333334,0.0666553526920505,0.9306569343065694,1.031706204379562,0.01969170040866689,0.011231006386258534,0.03023139797951146,0.015793875450334536,9.91407658761984,0.13531733543157276,1.267249942187483,8768,9600,8575,8768,9600,65.00000096857548,219.73279400082026,79.21489876916826,237.38155294664512,0.022973760932944606,0.02125,0.022078285949732178,0.022606993384636155,0.053877551020408164,0.057708333333333334,0.05572718613069155,0.05460247297055135,0.07918367346938776,0.0853125,0.0821339123017873,0.08033796492931256,546461,0.9474454718634999,0.18073018934562576,0.7667152825178741,0.052554528136500134,0.9474454718634999,0.18073018934562576,0.7667152825178741,0.052554528136500134,0.9779881386861314,0.7660812043795621,0.3094206204379562,0.9779881386861314,0.7660812043795621,0.3094206204379562,0.7660812043795621,0.21190693430656934,0.022011861313868612,0.9779881386861314,0.7660812043795621,0.3094206204379562,0.21190693430656934,0.9306569343065694,0.9422916666666666,73.53620129216955,10.0,93.55491154312169,roi,4,4.9152,12401,31919,14058,-4.0,4.0,0.0,2.35,-2.0,2.0
34,sample_0034,C2_radial_echo,4CamAsym,0.07585262917759782,0.06141439205955335,0.07244627300321851,0.9241473708224022,1.03547393635223,0.021264690023242595,0.011520105326677273,0.032509874263521754,0.016568577277379735,9.721970057867537,0.14879109446025052,1.2098810027174094,8767,9672,8556,8767,9672,50.74386067001156,264.25603429559146,89.16277382926388,243.54662807838474,0.02337540906965872,0.021712158808933003,0.022513105843759047,0.02302268062937431,0.06030855539971949,0.06141439205955335,0.06085645054073179,0.060526525319623284,0.08859280037400655,0.08147229114971051,0.0848834803329718,0.08707083824880128,546702,0.9438926508408603,0.1932716543930697,0.7506209964477906,0.056107349159139716,0.9438926508408603,0.1932716543930697,0.7506209964477906,0.056107349159139716,0.9759324740504164,0.7641154328732748,0.32861868370023956,0.9759324740504164,0.7641154328732748,0.32861868370023956,0.7641154328732748,0.21181704117714156,0.024067525949583665,0.9759324740504164,0.7641154328732748,0.32861868370023956,0.21181704117714156,0.9241473708224022,0.9385856079404467,73.5333047607032,10.0,94.09890341114195,roi,4,4.9152,12480,31358,13686,-4.0,4.0,0.0,2.35,-2.0,2.0
38,sample_0038,C2_radial_echo,4CamAsym,0.05846638183044749,0.052128315854410856,0.05707839667121493,0.9415336181695525,1.0365414886440296,0.01825165601726977,0.010199652777777778,0.02719458299403034,0.014337032522932837,10.09252276238697,0.11692892439222258,1.2618120065583116,8894,9726,8668,8894,9726,55.000000819563866,161.01242428031824,78.26238037869298,228.08989795794514,0.019843101061375174,0.019329631914456098,0.019583001257246123,0.019738236411528068,0.043262574988463316,0.052128315854410856,0.047283449263273505,0.04478597287076001,0.06449007844946932,0.07269175406127905,0.06834573990217128,0.06597893458076608,546409,0.9449679635584334,0.19472775887659244,0.7502402046818409,0.055032036441566665,0.9449679635584334,0.19472775887659244,0.7502402046818409,0.055032036441566665,0.9745896109736901,0.7797391499887565,0.3215651000674612,0.9745896109736901,0.7797391499887565,0.3215651000674612,0.7797391499887565,0.19485046098493367,0.025410389026309873,0.9745896109736901,0.7797391499887565,0.3215651000674612,0.19485046098493367,0.9415336181695525,0.9478716841455892,73.91724717624145,10.0,93.25885730048897,roi,4,4.9152,12553,32420,14331,-4.0,4.0,0.0,2.35,-2.0,2.0
3,sample_0003,N2_mirrored_support,4CamAsym,0.1484406237504998,0.11949265687583445,0.14158082637204747,0.8515593762495002,1.0547780887644942,0.029080082879114004,0.020798514391829157,0.045849210240701405,0.03162612396764101,9.041379434043035,0.21749136663502588,1.2162931006027446,10004,11984,8726,10004,11984,33.54102016229699,115.08148496400776,80.3118932177855,255.04166646298336,0.0493926197570479,0.037383177570093455,0.04255686797250095,0.04641070784405572,0.14027045610818245,0.11949265687583445,0.12905057449464086,0.13555625730693124,0.21980288792115518,0.19551068090787718,0.206946343718779,0.2144732271491507,543760,0.9179803589819038,0.2026850080918052,0.7152953508900985,0.08201964101809622,0.9179803589819038,0.2026850080918052,0.7152953508900985,0.08201964101809622,0.8722510995601759,0.5688724510195922,0.2588964414234306,0.8722510995601759,0.5688724510195922,0.2588964414234306,0.5688724510195922,0.3033786485405838,0.12774890043982406,0.8722510995601759,0.5688724510195922,0.2588964414234306,0.3033786485405838,0.8515593762495002,0.8805073431241656,62.44272045852838,10.0,97.19828899837081,roi,4,4.9152,14625,32786,14343,-4.0,4.0,0.0,2.35,-2.0,2.0
7,sample_0007,N2_mirrored_support,4CamAsym,0.2296954314720812,0.21242344706911637,0.22601993070068915,0.7703045685279188,0.9519881556683587,0.0448134065320769,0.035960517831456776,0.08797055683527352,0.06518661324818507,7.962842361678045,0.3179393632121863,1.1422359939983457,9456,11430,7850,9456,11430,25.495097947870484,135.7387216276468,68.00735355706574,239.26972584550467,0.08917197452229299,0.06342957130358705,0.07412952582665376,0.08247741012806345,0.2378343949044586,0.21242344706911637,0.22441186932250087,0.23227720797741236,0.3247133757961783,0.2941382327209099,0.30867050253418304,0.31810018673088947,545118,0.9208611713427184,0.20418514890354014,0.7166760224391783,0.07913882865728154,0.9208611713427184,0.20418514890354014,0.7166760224391783,0.07913882865728154,0.830160744500846,0.5209390862944162,0.22472504230118442,0.830160744500846,0.5209390862944162,0.22472504230118442,0.5209390862944162,0.3092216582064298,0.16983925549915396,0.830160744500846,0.5209390862944162,0.22472504230118442,0.3092216582064298,0.7703045685279188,0.7875765529308836,59.289335806360036,10.0,96.45549608640208,roi,4,4.9152,14375,33489,14677,-4.0,4.0,0.0,2.35,-2.0,2.0
11,sample_0011,N2_mirrored_support,4CamAsym,0.19905721019927147,0.19022181982797645,0.19722507492733812,0.8009427898007285,0.958217270194986,0.04439116349603157,0.035255270510541024,0.06637096979476508,0.048263813059620006,8.420344864667433,0.275327092671649,1.1736157915932977,9334,11045,7786,9334,11045,26.925824436898566,131.86164633273722,73.48469337850258,240.20824656866805,0.08502440277421013,0.06283386147578089,0.07226395593205463,0.07941511995239117,0.20305676855895197,0.19022181982797645,0.1964298549895624,0.20035306057954355,0.2838427947598253,0.2684472612041648,0.2759304464854572,0.2806240198726508,546083,0.9219331127319473,0.20351301908317967,0.7184200936487677,0.07806688726805266,0.9219331127319473,0.20351301908317967,0.7184200936487677,0.07806688726805266,0.8341547032354831,0.5513177630169274,0.2590529247910863,0.8341547032354831,0.5513177630169274,0.2590529247910863,0.5513177630169274,0.2828369402185558,0.16584529676451681,0.8341547032354831,0.5513177630169274,0.2590529247910863,0.2828369402185558,0.8009427898007285,0.8097781801720235,61.15590679817484,10.0,96.75251198002941,roi,4,4.9152,13893,32657,14655,-4.0,4.0,0.0,2.35,-2.0,2.0
15,sample_0015,N2_mirrored_support,4CamAsym,0.1312685991403064,0.12747817154596816,0.1304925875319826,0.8687314008596936,0.936184283037584,0.02595374969052679,0.02023325196636832,0.04030323979313417,0.02647144380878503,9.251394498749258,0.1906679536085788,1.15807403507176,9073,9735,8010,9073,9735,32.015621664234175,177.87284705813076,65.19202502346334,256.851119310105,0.04519350811485643,0.03831535695942476,0.04147117540465002,0.043627168741304526,0.1282147315855181,0.12747817154596816,0.12784539068238418,0.12806673943671243,0.19950062421972534,0.1837699024139702,0.19131244223965266,0.1961426580377734,546748,0.9181140123054863,0.19789007001397352,0.7202239422915128,0.08188598769451375,0.9181140123054863,0.19789007001397352,0.7202239422915128,0.08188598769451375,0.882839193210625,0.6216246004629119,0.2693706602005952,0.882839193210625,0.6216246004629119,0.2693706602005952,0.6216246004629119,0.26121459274771297,0.11716080678937507,0.882839193210625,0.6216246004629119,0.2693706602005952,0.26121459274771297,0.8687314008596936,0.8725218284540318,64.78555734185387,10.0,93.49417770454474,roi,4,4.9152,12746,32459,14325,-4.0,4.0,0.0,2.35,-2.0,2.0
19,sample_0019,N2_mirrored_support,4CamAsym,0.13970662620131513,0.13691096994405993,0.13913839834620612,0.8602933737986849,0.9208902377339403,0.03184528204283122,0.022776192621514743,0.046344362131472056,0.028640120210368145,8.97085548714396,0.21898105849557303,1.1606660723107132,9885,10547,8901,9885,10547,35.70714267479213,110.00000163912773,61.03277898812778,180.62392137339057,0.04864621952589597,0.043140229449132456,0.04572808068326013,0.04743538336019287,0.13313110886417256,0.13691096994405993,0.13499458547173968,0.13387029156817132,0.20390967307044153,0.19948800606807623,0.20167460648601263,0.2030097278232382,544702,0.9177495217568505,0.1980459039988838,0.7197036177579668,0.08225047824314946,0.9177495217568505,0.1980459039988838,0.7197036177579668,0.08225047824314946,0.9004552352048558,0.6315629742033384,0.27658067779463835,0.9004552352048558,0.6315629742033384,0.27658067779463835,0.6315629742033384,0.2688922610015175,0.09954476479514415,0.9004552352048558,0.6315629742033384,0.27658067779463835,0.2688922610015175,0.8602933737986849,0.8630890300559401,65.61847184104474,10.0,96.45427422689738,roi,4,4.9152,13383,32865,14707,-4.0,4.0,0.0,2.35,-2.0,2.0
23,sample_0023,N2_mirrored_support,4CamAsym,0.1255952380952381,0.13041319030591975,0.12653013763246151,0.8744047619047619,0.8685515873015873,0.021119850481506653,0.018810679611650484,0.03269908547499694,0.02638445076368327,9.414318844372062,0.16656016584884736,1.0799205030812804,10080,10068,8755,10080,10068,33.9116504209493,132.38202492138313,61.84658530585083,265.047169563482,0.04066247858366648,0.03694874851013111,0.038716761768776455,0.039861186560177536,0.11890348372358653,0.13041319030591975,0.12439266415888205,0.12103997715421165,0.2003426613363792,0.20738974970202623,0.20380530595236823,0.20171350332302898,544553,0.9168969778882864,0.18898803238619566,0.7279089455020907,0.08310302211171365,0.9168969778882864,0.18898803238619566,0.7279089455020907,0.08310302211171365,0.8685515873015873,0.5759920634920634,0.25456349206349205,0.8685515873015873,0.5759920634920634,0.25456349206349205,0.5759920634920634,0.2925595238095238,0.1314484126984127,0.8685515873015873,0.5759920634920634,0.25456349206349205,0.2925595238095238,0.8744047619047619,0.8695868096940802,62.709627770938035,10.0,94.79930613386482,roi,4,4.9152,12771,33312,14733,-4.0,4.0,0.0,2.35,-2.0,2.0
27,sample_0027,N2_mirrored_support,4CamAsym,0.09808444489018153,0.07819924297334299,0.09333750596359158,0.9019155551098185,1.1479289940828403,0.023105142749888563,0.016112195343348613,0.03049816166173919,0.01796853436378692,9.759167452903213,0.15721653960259363,1.3313328491573633,9971,12417,8962,9971,12417,39.05124896144222,112.91589958894015,88.60022705359299,212.66170635027368,0.03827270698504798,0.02858983651445599,0.03273014690732838,0.0358447132779133,0.09127426913635349,0.07819924297334299,0.08423238133860128,0.08832079624398377,0.14338317339879492,0.11532576306676331,0.12783303204797844,0.13673020139446498,544006,0.9170045918611192,0.21800678668985268,0.6989978051712665,0.08299540813888082,0.9170045918611192,0.21800678668985268,0.6989978051712665,0.08299540813888082,0.8988065389629927,0.6478788486611172,0.2905425734630428,0.8988065389629927,0.6478788486611172,0.2905425734630428,0.6478788486611172,0.25092769030187545,0.10119346103700733,0.8988065389629927,0.6478788486611172,0.2905425734630428,0.25092769030187545,0.9019155551098185,0.921800757026657,66.11775494784,10.0,94.09256816510056,roi,4,4.9152,15282,32947,14625,-4.0,4.0,0.0,2.35,-2.0,2.0
31,sample_0031,N2_mirrored_support,4CamAsym,0.14465274818917767,0.12843273231622745,0.1410890664758534,0.8553472518108223,1.004047720494248,0.03099182719692641,0.024025546150337068,0.04516024869745821,0.03098349591999509,9.166550719166514,0.21131594346975624,1.279710154094902,9388,10815,8265,9388,10815,33.54102016229699,118.08894369021591,62.84902638640612,207.41835160573456,0.054325468844525104,0.04382801664355063,0.04851539486034437,0.0518420812247657,0.1384150030248034,0.12843273231622745,0.13323715870637162,0.13629631154501334,0.2133091349062311,0.18955154877484975,0.20072982312321033,0.2080928403315322,545987,0.9140327516955532,0.22261152738068854,0.6914212243148646,0.08596724830444681,0.9140327516955532,0.22261152738068854,0.6914212243148646,0.08596724830444681,0.8803792074989348,0.6034299105240732,0.2625692373242437,0.8803792074989348,0.6034299105240732,0.2625692373242437,0.6034299105240732,0.27694929697486154,0.11962079250106519,0.8803792074989348,0.6034299105240732,0.2625692373242437,0.27694929697486154,0.8553472518108223,0.8715672676837726,63.49066164648464,10.0,92.87938077131443,roi,4,4.9152,13931,33106,14756,-4.0,4.0,0.0,2.35,-2.0,2.0
